"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",3,2,2,3,1,2,1,3,3,1,2,2,3,1
"2",1,2,3,3,2,1,1,1,1,1,2,3,1,2
"3",3,3,1,1,3,2,1,2,1,2,2,1,3,2
"4",3,2,3,1,2,2,1,1,3,3,3,3,2,3
"5",1,2,1,1,3,2,2,2,3,1,1,3,2,1
"6",2,1,2,2,3,1,1,1,3,2,1,1,1,1
"7",3,3,2,1,1,3,3,1,2,1,1,2,1,2
"8",2,3,3,2,2,3,2,2,1,3,1,3,3,1
"9",1,3,2,3,3,3,1,3,2,3,1,2,2,3
"10",1,1,2,1,1,1,2,2,1,3,3,2,2,1
"11",2,3,3,3,1,2,2,2,3,3,3,1,1,2
"12",3,1,2,3,3,2,3,2,1,2,2,3,1,3
"13",2,2,1,3,2,3,3,1,1,2,3,1,2,1
"14",3,3,3,2,3,1,3,3,2,1,3,2,2,1
"15",1,2,2,2,3,3,2,1,2,1,3,1,3,3
"16",1,3,1,2,1,1,3,2,3,2,2,3,3,3
"17",3,1,1,3,2,1,2,1,2,3,1,2,3,2
"18",2,1,1,2,1,3,1,3,2,2,3,3,1,2
"19",2,2,1,1,2,1,3,3,2,3,2,1,1,3
"20",1,1,3,1,2,3,3,3,3,2,2,2,3,2
"21",2,1,3,2,1,2,2,3,1,1,1,1,2,3
