"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",5,2,1,2,1,6,4,6,3,3,2,3
"2",1,6,2,5,5,5,6,4,4,4,6,2
"3",2,6,3,4,6,1,5,2,3,2,2,3
"4",2,3,5,3,1,5,5,1,3,5,6,6
"5",6,2,3,6,2,6,3,2,5,5,5,3
"6",6,1,2,3,3,5,2,4,1,2,3,6
"7",4,3,1,5,3,3,1,6,1,5,1,3
"8",4,2,2,5,3,1,4,5,6,3,6,6
"9",3,4,2,2,5,2,5,6,5,5,1,1
"10",5,1,5,6,5,3,1,2,3,3,2,5
"11",6,4,6,1,3,4,5,2,4,1,6,3
"12",1,1,1,4,4,2,5,3,4,6,3,6
"13",2,5,6,3,4,6,4,5,4,2,1,6
"14",1,3,6,5,3,4,3,2,2,5,2,1
"15",6,1,3,3,6,3,6,5,3,5,6,4
"16",4,1,6,4,1,6,3,4,1,4,5,4
"17",4,6,3,2,3,6,1,3,4,6,5,5
"18",3,6,1,6,3,3,3,1,5,2,5,4
"19",6,6,2,1,1,3,3,3,5,4,1,4
"20",2,1,4,1,3,5,3,5,6,5,3,1
"21",4,5,4,1,4,5,2,1,2,3,1,1
"22",5,5,4,6,2,4,5,5,2,4,1,6
"23",6,3,4,5,4,1,6,1,4,2,1,5
"24",5,5,1,3,4,2,1,2,3,4,6,1
"25",1,1,3,3,2,3,4,1,5,1,1,2
"26",4,5,4,3,1,4,6,3,6,6,5,2
"27",1,3,4,2,5,2,1,4,1,1,2,4
"28",1,5,3,2,2,1,3,6,2,4,5,5
"29",5,3,3,6,1,2,5,4,3,1,4,1
"30",3,2,2,6,6,5,2,3,4,6,1,4
"31",6,4,4,4,6,1,3,5,2,6,3,1
"32",4,6,5,4,3,2,6,6,6,1,3,4
"33",4,1,2,1,5,1,4,3,2,2,5,2
"34",3,2,5,2,2,3,2,6,4,2,6,1
"35",2,4,2,5,2,2,4,1,1,6,4,2
"36",5,2,6,3,4,1,1,1,6,4,4,3
"37",6,4,1,5,4,4,2,5,6,1,2,2
"38",2,3,1,4,5,6,2,1,2,3,6,4
"39",3,4,4,4,1,2,2,2,6,5,2,6
"40",1,6,6,1,4,3,2,5,3,6,4,3
"41",3,4,1,1,2,5,6,2,2,1,3,5
"42",3,5,6,5,6,3,3,3,1,1,6,5
"43",2,3,1,1,6,4,5,4,6,4,4,5
"44",5,3,6,5,5,5,4,6,5,6,4,5
"45",3,2,6,2,2,1,6,4,2,6,2,4
"46",2,1,4,6,4,4,6,6,1,3,5,3
"47",1,2,2,4,1,4,1,5,5,2,4,5
"48",5,4,5,1,6,2,2,4,5,3,5,6
"49",3,5,3,3,6,6,1,6,3,1,4,2
"50",1,4,5,6,5,6,4,3,6,2,3,3
"51",5,6,3,2,5,4,4,1,1,5,3,6
"52",4,2,5,2,6,6,6,2,5,4,2,2
"53",2,5,5,6,1,1,1,4,4,3,3,2
"54",6,6,5,4,2,5,5,3,1,3,4,1
