"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,3,2,1,2,4,3,2,4,4,1
"2",4,1,1,3,3,4,2,2,3,2,4
"3",3,3,1,3,3,1,4,3,2,4,4
"4",1,4,3,4,4,3,3,2,4,3,4
"5",3,2,4,4,1,1,3,2,1,3,3
"6",3,1,4,1,4,3,1,3,3,4,3
"7",4,4,1,2,2,3,1,3,1,3,1
"8",3,1,3,3,1,3,3,1,2,1,1
"9",4,3,3,1,4,2,3,2,1,1,2
"10",2,2,1,2,4,1,2,1,4,2,2
"11",4,2,4,2,2,2,4,4,4,3,2
"12",3,3,2,4,2,4,1,4,4,1,3
"13",1,2,1,1,1,3,4,3,3,1,3
"14",4,4,2,4,1,2,2,1,3,4,2
"15",2,1,2,4,4,2,4,4,2,2,1
"16",1,3,4,3,3,1,1,3,3,1,1
"17",2,4,4,2,3,4,4,1,2,2,3
"18",1,1,2,2,2,2,1,1,1,3,4
"19",1,2,3,3,3,4,2,4,1,4,2
"20",2,4,3,1,1,1,2,4,2,2,4
