"","V1","V2","V3","V4","V5","V6","V7"
"1",3,2,2,3,1,1,1
"2",3,3,3,2,3,3,1
"3",3,3,3,3,1,2,2
"4",1,2,1,1,2,1,2
"5",3,2,2,1,3,1,2
"6",2,2,2,2,2,2,2
"7",3,1,2,3,3,2,3
"8",2,1,1,2,3,1,1
"9",1,1,1,1,1,2,3
"10",2,1,1,3,1,1,2
"11",1,2,2,2,3,1,3
"12",2,1,3,3,2,3,1
"13",3,1,1,2,3,3,2
"14",3,1,3,1,2,1,3
"15",2,3,3,3,3,1,3
"16",1,3,2,2,2,3,3
"17",2,3,2,1,2,2,2
"18",1,1,3,1,3,3,2
"19",1,2,3,3,2,2,3
"20",1,3,1,3,3,2,1
"21",3,3,1,1,2,2,1
"22",1,1,2,3,2,1,1
"23",1,3,2,3,1,3,2
"24",2,2,2,2,2,2,2
"25",3,1,2,1,1,3,1
"26",1,2,1,2,1,3,1
"27",2,1,3,2,1,2,2
"28",3,3,1,2,1,1,3
"29",1,3,3,1,1,1,1
"30",2,2,3,2,1,3,3
"31",2,3,1,1,3,3,3
"32",3,2,1,3,2,3,3
"33",2,2,3,1,3,2,1
