"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3,2,2,1,4,2,1,1,1
"2",3,1,3,2,1,4,2,4,1
"3",1,2,3,2,3,2,1,4,4
"4",1,4,2,1,2,3,2,4,1
"5",3,3,1,1,2,4,4,2,2
"6",4,2,1,1,1,3,1,3,3
"7",4,2,3,4,3,4,4,1,3
"8",3,2,2,4,1,2,4,4,2
"9",1,3,1,3,4,3,2,1,4
"10",4,3,4,2,2,1,4,3,1
"11",1,1,2,4,2,4,1,2,3
"12",2,3,3,4,1,1,1,2,1
"13",3,4,4,3,3,3,1,4,3
"14",4,3,4,2,4,3,1,2,2
"15",2,3,4,1,1,4,2,2,4
"16",3,4,3,2,3,4,3,3,4
"17",1,4,3,1,4,2,4,2,3
"18",2,4,2,2,3,1,1,1,2
"19",4,1,3,3,2,2,1,3,4
"20",4,4,2,4,4,4,2,3,2
"21",2,1,1,2,4,4,3,4,3
"22",2,1,2,2,1,3,4,1,4
"23",3,2,4,4,4,1,3,2,4
"24",1,2,4,3,2,4,3,1,1
"25",1,2,1,2,1,1,3,2,2
"26",4,1,1,3,3,2,3,2,1
"27",2,1,4,1,3,3,4,3,2
"28",1,1,3,3,4,1,2,3,2
"29",3,1,4,1,2,1,2,1,3
"30",2,3,2,3,4,2,4,4,1
"31",4,3,2,1,3,1,3,4,4
"32",1,3,4,4,1,2,3,4,3
"33",2,4,1,3,2,1,4,3,4
"34",4,4,3,3,1,3,3,1,2
"35",2,2,1,4,3,3,2,3,1
"36",3,4,1,4,2,2,2,1,3
