"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,3,1,3,1,3,2,2,1,2
"2",3,2,3,2,3,1,3,1,2,2
"3",3,1,1,1,2,1,1,2,2,1
"4",2,2,3,1,1,1,1,1,2,3
"5",3,1,3,3,1,2,2,2,3,2
"6",2,1,3,3,2,1,3,3,3,1
"7",3,1,2,1,1,3,1,3,1,2
"8",1,2,3,1,1,2,2,3,1,3
"9",1,1,3,2,2,3,2,1,3,1
"10",1,1,1,2,3,2,1,3,2,1
"11",2,1,2,3,2,3,2,3,2,3
"12",2,3,3,1,2,3,3,1,1,2
"13",1,1,2,3,1,3,3,1,2,3
"14",1,3,2,1,1,2,3,2,2,1
"15",2,3,2,3,3,2,1,1,3,1
"16",1,1,3,1,3,2,3,2,2,2
"17",1,2,2,2,2,1,3,3,1,2
"18",2,2,3,2,3,3,1,3,2,3
"19",3,3,1,3,2,1,2,3,2,3
"20",1,2,1,2,1,1,2,1,2,1
"21",3,1,2,2,3,3,2,2,1,1
"22",1,2,2,3,3,1,2,2,3,3
"23",1,3,3,1,2,1,1,2,3,2
"24",2,2,1,1,1,3,3,2,3,1
"25",3,2,1,1,3,3,2,1,2,2
"26",3,3,3,3,3,2,3,2,1,3
"27",3,3,2,2,1,1,2,1,3,2
"28",3,3,2,2,2,3,1,2,3,3
"29",2,2,1,3,1,2,1,3,3,2
"30",2,1,2,3,3,1,1,1,1,2
"31",1,3,1,2,2,2,1,1,1,3
"32",2,1,1,1,3,2,2,1,3,3
"33",3,2,1,3,2,2,3,1,1,1
"34",2,1,1,2,1,1,3,2,1,3
"35",2,3,2,1,3,1,2,3,1,1
"36",3,2,2,1,2,2,3,3,3,3
"37",3,3,3,2,1,2,1,3,2,1
"38",1,3,1,2,3,3,3,3,3,2
"39",1,2,3,3,2,3,1,2,1,1
