"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",5,4,2,3,1,4,3,4,5,5,2,5
"2",5,3,3,4,2,3,5,5,1,1,1,3
"3",1,4,5,4,3,2,4,4,4,5,5,2
"4",4,3,4,2,4,5,1,5,4,4,1,2
"5",3,5,3,1,3,1,5,3,5,4,1,4
"6",4,2,2,4,5,4,5,2,4,3,2,5
"7",3,2,5,1,4,3,2,1,2,4,5,2
"8",4,5,2,2,2,4,4,1,3,5,4,2
"9",2,2,5,5,5,4,3,3,1,3,2,1
"10",3,4,4,1,1,2,4,5,2,2,2,2
"11",4,5,5,4,4,4,1,2,2,1,3,3
"12",4,4,1,4,1,1,2,3,4,4,1,2
"13",2,1,5,2,3,3,2,2,4,2,1,5
"14",3,1,2,5,3,2,1,1,3,5,1,3
"15",1,5,1,3,5,5,3,3,4,2,5,3
"16",2,3,1,2,4,2,4,2,5,4,2,1
"17",1,3,3,5,4,4,2,1,5,5,4,4
"18",5,4,1,1,3,5,3,1,1,3,3,5
"19",4,1,4,4,1,2,4,2,1,4,4,5
"20",3,5,2,5,3,4,5,4,1,4,3,1
"21",1,2,1,3,5,2,2,5,3,3,1,4
"22",5,2,3,5,3,5,2,2,5,2,2,2
"23",2,3,2,4,1,5,1,4,3,3,5,1
"24",4,2,5,5,2,1,3,4,4,1,3,3
"25",4,5,5,2,5,3,5,5,5,3,4,3
"26",5,1,4,3,4,1,5,3,3,5,3,1
"27",2,4,4,5,4,5,4,4,3,1,1,4
"28",2,5,2,3,1,2,2,1,4,1,3,4
"29",1,2,3,1,1,5,3,2,2,4,1,3
"30",3,4,5,3,2,5,2,5,1,4,4,4
"31",2,5,3,5,3,1,2,5,2,3,5,5
"32",3,3,4,4,5,2,1,3,5,1,4,5
"33",5,1,1,5,4,3,3,5,3,4,5,4
"34",5,3,5,1,1,4,4,3,3,2,5,4
"35",5,5,4,3,5,3,3,1,2,2,1,1
"36",3,4,1,4,4,1,4,1,1,2,2,3
"37",5,3,2,1,5,1,1,4,2,5,3,3
"38",1,5,4,2,2,3,1,3,1,5,2,4
"39",4,2,2,2,4,2,5,3,1,1,5,4
"40",1,1,3,3,3,1,1,4,1,2,4,2
"41",5,4,3,2,2,2,1,2,4,3,5,1
"42",1,1,2,1,3,4,4,5,4,1,3,2
"43",2,4,3,1,5,1,3,2,3,1,4,1
"44",1,3,5,3,2,1,5,1,3,3,2,5
"45",4,1,1,2,2,4,2,3,2,1,2,1
"46",2,2,4,4,1,3,3,5,5,5,3,1
"47",3,1,4,3,2,5,5,1,5,3,5,3
"48",1,3,1,5,1,3,5,2,2,2,4,2
"49",2,1,3,2,5,5,4,4,2,5,3,5
"50",3,2,1,1,2,3,1,4,5,2,4,5
