"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,6,3,5,3,2,5,5,1,4,1
"2",2,3,6,4,2,6,6,3,3,6,6
"3",1,5,2,2,4,5,4,5,2,1,5
"4",5,4,1,6,4,1,6,6,3,2,3
"5",3,5,5,1,3,6,2,1,3,4,1
"6",4,1,5,3,3,2,5,6,5,1,6
"7",1,5,5,6,1,3,3,4,6,4,6
"8",1,2,4,4,1,1,3,6,1,2,4
"9",5,3,6,1,3,5,3,4,1,1,3
"10",5,3,2,6,2,6,1,5,5,3,5
"11",5,2,4,3,3,1,2,5,6,6,2
"12",5,6,5,3,1,5,6,3,4,3,1
"13",6,4,5,5,6,2,2,3,2,1,5
"14",2,2,4,1,6,4,1,3,4,2,6
"15",4,2,5,2,6,3,4,5,1,6,5
"16",3,4,3,2,2,5,1,6,2,6,4
"17",1,4,5,1,5,4,6,5,4,5,2
"18",1,1,3,3,5,6,3,1,4,6,3
"19",6,1,4,5,4,6,5,4,1,3,4
"20",6,2,2,2,2,2,3,2,3,5,1
"21",2,3,2,3,1,4,5,6,6,5,3
"22",1,5,6,3,6,1,5,2,3,3,4
"23",4,5,1,4,6,6,5,4,2,5,2
"24",6,5,2,6,3,3,5,3,4,6,5
"25",3,1,2,5,5,1,2,4,3,5,6
"26",6,6,4,4,5,5,3,6,3,5,6
"27",5,6,2,3,5,4,1,1,1,2,3
"28",4,3,1,5,6,5,3,3,6,4,1
"29",4,4,4,2,5,6,5,2,6,2,5
"30",2,6,6,5,4,6,2,5,5,2,3
"31",1,4,1,4,3,2,1,4,4,1,1
"32",3,6,3,5,2,4,6,2,6,1,4
"33",2,6,1,1,4,2,3,3,5,6,4
"34",6,1,1,1,1,4,4,5,4,4,4
"35",4,1,3,6,1,5,2,2,3,1,2
"36",4,6,6,2,2,1,1,4,4,4,5
"37",3,3,3,1,5,1,4,4,6,1,1
"38",3,4,1,3,1,3,2,2,1,3,6
"39",3,2,6,6,5,4,4,6,2,3,1
"40",1,2,1,4,3,5,4,1,5,3,5
"41",2,3,5,6,4,3,1,2,1,5,2
"42",6,5,3,2,6,3,2,6,5,3,2
"43",5,1,6,4,4,4,1,2,6,5,4
"44",2,1,2,2,2,3,6,3,2,2,2
"45",3,2,4,6,6,2,6,1,5,4,3
"46",5,3,3,1,4,2,6,1,2,4,6
"47",6,4,6,4,2,3,4,1,5,2,2
"48",4,5,4,5,1,1,4,1,2,6,3
