"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,1,4,2,4,4,3,3
"2",3,3,4,4,2,1,4,2
"3",2,3,2,2,1,4,1,4
"4",1,3,1,3,4,4,2,2
"5",3,1,2,3,1,1,3,4
"6",1,3,4,2,1,2,3,1
"7",4,4,1,1,2,2,3,2
"8",4,2,3,4,1,4,2,1
"9",4,2,3,3,4,2,4,4
"10",2,1,3,1,1,3,4,2
"11",4,1,1,2,2,3,1,3
"12",4,4,4,3,3,3,1,2
"13",1,2,4,1,2,3,2,4
"14",3,3,2,1,3,4,4,1
"15",4,3,3,1,3,1,2,4
"16",2,4,3,3,2,4,4,3
"17",3,2,2,1,4,2,1,2
"18",2,1,4,4,3,2,1,3
"19",2,1,1,4,3,3,3,1
"20",1,2,2,3,2,1,1,1
"21",1,2,1,2,3,1,4,3
"22",2,4,3,2,4,1,2,1
"23",1,4,2,4,4,3,3,4
"24",3,4,1,4,1,2,2,3
