"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,2,4,2,3,2,1,1,3,3,1,1,3,3
"2",4,4,3,3,1,3,4,1,2,1,4,2,3,2
"3",1,1,1,4,1,3,2,3,1,2,1,2,2,2
"4",1,2,4,1,1,4,3,3,4,1,3,3,2,2
"5",1,1,2,3,4,1,3,2,3,1,2,4,2,1
"6",2,3,1,1,2,2,4,3,3,1,1,1,3,1
"7",4,1,3,4,2,2,1,3,4,2,2,1,1,2
"8",4,3,4,1,2,3,2,3,1,3,4,1,2,4
"9",1,4,3,1,2,3,2,1,4,4,2,2,1,2
"10",4,4,1,2,3,3,1,3,3,4,3,4,2,1
"11",2,3,1,1,4,4,3,4,2,3,2,2,1,4
"12",4,2,2,1,4,3,4,1,1,2,2,3,1,2
"13",2,3,3,3,2,4,1,2,1,1,1,4,1,3
"14",3,1,3,2,1,2,3,4,2,4,3,1,1,1
"15",4,3,1,3,1,1,2,2,3,3,4,3,1,2
"16",2,4,1,1,4,1,1,2,2,2,3,1,2,3
"17",2,1,4,2,4,4,2,4,3,2,4,2,3,1
"18",4,2,1,3,4,3,2,2,4,3,1,1,4,2
"19",2,1,4,4,3,3,4,2,2,1,2,1,4,4
"20",3,4,4,2,1,2,3,2,3,2,1,4,1,4
"21",4,3,3,4,4,4,3,1,3,2,3,4,3,4
"22",3,4,3,2,4,3,3,4,4,1,1,3,4,3
"23",1,3,2,3,3,4,3,2,2,4,4,1,4,1
"24",3,4,2,4,1,4,4,3,3,4,2,1,3,3
"25",2,2,4,3,4,1,4,3,4,4,4,2,1,3
"26",3,3,4,4,4,2,1,4,1,4,2,3,3,2
"27",1,4,3,2,3,1,4,3,1,3,3,4,4,2
"28",2,3,4,4,2,1,2,1,4,2,3,3,4,1
"29",3,2,4,3,2,4,4,4,2,3,1,4,2,1
"30",4,2,1,2,2,1,3,4,1,1,3,2,4,3
"31",2,1,2,2,1,4,2,1,2,4,2,4,4,3
"32",1,3,2,3,1,1,1,4,4,2,2,2,3,4
"33",1,4,2,4,3,2,2,4,2,1,4,3,1,3
"34",3,1,2,2,3,4,1,1,4,1,3,2,2,4
"35",2,2,2,4,2,3,1,4,3,3,4,4,4,4
"36",3,2,3,1,1,2,1,2,1,2,4,3,4,1
"37",3,4,2,4,3,1,3,1,1,3,1,2,2,1
"38",1,2,1,3,2,2,4,1,1,4,3,3,2,4
"39",4,1,3,1,3,1,2,3,2,4,1,3,3,4
"40",3,1,1,1,3,2,4,2,4,3,4,4,3,3
