"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,2,1,1,2,2,1,1,3
"2",4,1,1,3,1,2,2,2,1
"3",4,4,3,2,3,2,2,1,4
"4",4,2,2,4,4,1,3,2,3
"5",2,3,3,3,3,4,4,4,4
"6",1,1,4,2,2,4,2,2,2
"7",3,3,1,4,2,1,2,3,4
"8",2,1,3,1,3,1,1,3,1
"9",1,4,4,4,3,3,1,2,3
"10",1,3,3,1,1,1,3,2,4
"11",2,4,1,2,1,4,4,2,3
"12",1,1,1,3,4,3,3,3,4
"13",4,2,4,1,4,4,3,3,3
"14",3,3,4,2,4,2,4,2,1
"15",3,2,1,2,3,1,4,4,2
"16",3,1,2,2,2,4,1,4,4
"17",3,4,3,1,1,3,3,4,2
"18",2,2,3,4,4,3,2,4,1
"19",2,4,2,3,3,1,3,1,1
"20",3,2,4,3,1,3,2,1,4
"21",4,4,2,4,2,4,3,3,1
"22",4,3,4,3,2,1,1,4,2
"23",1,4,2,1,4,2,2,4,3
"24",2,1,4,4,1,2,4,3,3
"25",4,1,2,1,3,3,4,1,2
"26",1,2,3,4,2,2,4,1,2
"27",3,3,1,3,4,4,1,1,2
"28",1,3,2,2,1,3,1,3,1
