"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,3,3,3,1,1,2,2,2,2
"2",3,1,3,2,2,1,2,1,1,3
"3",2,2,3,2,3,3,1,2,1,1
"4",2,1,1,2,1,1,3,1,2,2
"5",1,1,3,3,2,3,1,1,2,2
"6",3,2,3,2,1,3,3,1,3,1
"7",2,2,3,1,2,1,3,3,3,3
"8",3,1,1,1,2,2,1,2,3,2
"9",3,3,2,1,1,3,2,3,1,2
"10",1,2,1,3,1,2,2,1,3,3
"11",1,3,1,2,2,3,2,3,2,1
"12",2,3,2,1,3,3,2,1,3,3
"13",3,2,1,2,3,1,1,3,2,3
"14",1,3,3,2,1,2,1,3,3,2
"15",1,2,2,3,2,1,3,3,1,1
"16",3,3,2,3,3,2,3,1,2,2
"17",1,1,2,1,1,3,3,2,2,3
"18",3,3,2,3,2,1,1,2,3,1
"19",2,3,1,1,2,2,3,2,1,1
"20",2,1,2,3,1,2,1,3,1,3
"21",3,1,3,1,3,2,2,3,2,1
"22",1,1,2,2,3,1,2,2,3,1
"23",2,2,2,1,1,2,1,1,2,1
"24",1,3,3,2,3,2,3,2,1,3
"25",3,2,1,3,2,3,2,2,1,3
"26",2,1,1,3,3,3,3,3,3,2
"27",1,2,1,1,3,1,1,1,1,2
