"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,2,2,1,3,1,2,2,3,1,1
"2",1,3,3,3,2,3,3,2,3,1,2
"3",2,1,3,3,2,3,1,1,2,3,3
"4",3,1,2,3,1,3,2,1,2,1,2
"5",3,3,3,1,2,2,2,1,3,3,1
"6",2,1,2,1,1,1,1,2,3,3,3
"7",3,1,2,3,3,3,3,2,2,2,1
"8",3,3,1,2,3,3,2,2,2,3,3
"9",1,3,3,2,2,1,1,3,2,2,3
"10",2,1,2,2,1,3,1,3,1,1,1
"11",2,3,2,3,1,3,3,3,2,3,1
"12",3,2,3,2,3,3,1,3,3,3,2
"13",1,3,2,2,1,2,3,2,1,1,3
"14",2,2,3,2,1,2,2,3,2,3,2
"15",2,3,1,3,1,1,2,1,2,2,3
"16",2,2,3,3,3,2,1,1,3,1,3
"17",1,1,2,1,3,2,3,1,2,3,3
"18",1,1,1,2,2,3,2,3,3,1,3
"19",1,3,1,3,3,1,1,2,3,3,2
"20",2,3,3,2,3,1,3,1,1,3,2
"21",1,3,2,1,3,3,1,1,2,2,1
"22",2,2,1,3,2,1,3,3,1,1,2
"23",1,3,1,1,1,2,1,1,2,1,2
"24",2,3,1,1,3,2,3,3,3,2,3
"25",1,2,3,3,1,1,1,2,2,1,1
"26",2,2,3,1,3,3,2,1,1,1,2
"27",3,2,2,3,2,1,3,2,3,3,3
"28",2,3,1,1,2,3,1,3,1,3,2
"29",3,3,3,2,1,2,3,2,1,2,1
"30",3,2,1,2,3,2,3,1,3,1,1
"31",1,2,2,1,2,1,3,3,2,3,1
"32",3,1,3,2,2,1,3,3,2,1,3
"33",3,1,1,3,1,2,1,3,3,2,1
"34",3,3,2,3,2,1,1,1,1,2,1
"35",3,3,2,3,3,2,2,3,1,1,3
"36",2,2,1,2,3,1,2,3,2,2,1
"37",2,1,1,1,2,1,2,1,1,1,1
"38",1,2,3,1,1,3,2,3,1,2,3
"39",1,2,1,3,2,3,3,1,1,2,3
"40",3,1,3,1,3,1,1,2,1,2,2
"41",3,2,1,1,2,3,1,2,2,1,3
"42",3,2,2,2,1,2,1,1,1,3,3
"43",1,1,1,2,3,2,1,2,1,2,2
"44",1,1,3,3,3,2,2,3,1,3,1
"45",2,1,2,3,2,2,2,2,3,2,2
"46",1,1,3,2,1,1,3,1,3,2,2
"47",1,2,1,2,1,3,2,1,3,3,1
"48",2,2,2,2,2,2,2,2,2,2,2
"49",3,3,2,1,1,1,2,3,3,1,2
"50",2,1,3,1,2,3,3,2,3,2,1
"51",3,1,1,1,1,2,3,2,1,3,2
