"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,2,3,1,1,3,4,2
"2",1,2,4,4,3,1,3,3
"3",4,2,4,2,3,2,2,2
"4",1,4,3,4,2,3,2,4
"5",1,4,2,2,4,2,4,4
"6",4,2,2,3,3,1,1,4
"7",1,1,1,3,2,2,3,1
"8",3,1,2,2,2,4,4,3
"9",3,3,1,1,3,4,2,4
"10",2,3,2,4,1,2,1,2
"11",4,4,2,1,1,2,3,3
"12",3,1,3,4,3,2,4,1
"13",4,4,1,4,2,1,2,2
"14",1,1,2,3,4,4,1,2
"15",2,4,1,3,3,3,4,1
"16",4,3,2,4,4,3,3,1
"17",2,3,3,1,4,1,2,1
"18",3,4,3,2,1,4,1,1
"19",2,4,4,1,3,4,3,2
"20",3,4,4,3,4,2,1,3
"21",1,3,4,2,2,1,3,1
"22",2,1,4,1,2,2,1,4
"23",2,2,3,4,4,4,2,3
"24",1,3,1,2,3,3,1,3
"25",4,1,3,2,4,3,3,4
"26",4,3,4,3,2,4,4,3
"27",2,1,1,2,1,1,2,3
"28",3,2,1,1,4,1,4,2
"29",3,3,3,3,1,1,4,4
"30",2,2,1,4,1,4,3,4
"31",3,1,4,3,1,3,2,2
"32",4,2,2,1,2,3,1,1
