"","V1","V2","V3"
"1",3,1,4
"2",3,4,3
"3",2,3,1
"4",3,2,1
"5",2,2,2
"6",1,4,2
"7",3,3,2
"8",4,1,2
"9",4,3,4
"10",1,3,3
"11",2,1,3
"12",2,4,4
"13",1,1,1
"14",4,4,1
"15",1,2,4
"16",4,2,3
