"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",4,2,2,4,4,2,3,1,2,4,2,3,4
"2",2,1,3,4,2,3,2,1,4,3,4,1,2
"3",3,4,2,3,2,3,4,1,4,1,2,1,3
"4",2,3,1,2,4,3,1,4,2,1,1,1,2
"5",2,4,2,4,4,1,1,2,3,2,3,3,1
"6",1,1,2,2,3,2,3,4,3,2,4,1,4
"7",3,2,1,4,2,2,1,4,4,4,3,2,4
"8",2,3,3,4,3,1,4,4,2,4,2,1,2
"9",4,2,1,2,3,4,2,1,3,4,1,2,2
"10",1,2,3,2,1,1,4,1,2,3,1,3,4
"11",2,3,2,4,2,2,2,2,1,1,4,4,4
"12",4,1,4,2,4,1,2,4,1,2,3,3,3
"13",1,2,3,3,4,4,2,3,1,3,3,1,4
"14",2,2,4,1,2,4,3,4,2,4,1,3,1
"15",4,1,3,3,2,4,4,2,1,2,2,4,2
"16",3,1,2,3,4,4,4,4,4,3,2,3,1
"17",3,4,4,3,4,2,2,3,2,4,1,4,3
"18",1,4,2,4,1,4,2,4,3,3,1,2,3
"19",1,1,3,3,4,2,2,1,3,1,1,2,1
"20",4,4,3,2,1,3,3,4,1,1,3,2,4
"21",1,4,2,2,2,2,1,2,1,4,2,1,1
"22",3,4,1,4,3,3,3,3,1,2,1,3,1
"23",4,1,3,1,2,2,1,3,3,3,1,1,3
"24",1,2,1,2,2,1,2,3,4,1,4,3,1
"25",3,1,2,1,1,3,4,3,1,4,4,2,2
"26",1,4,4,1,2,4,2,2,2,2,4,2,2
"27",4,3,2,1,2,2,2,4,2,3,4,4,1
"28",4,4,1,3,3,1,4,3,2,2,4,2,3
"29",4,3,2,1,3,1,3,2,4,1,1,4,2
"30",3,3,1,1,1,1,2,2,3,2,2,1,4
"31",1,2,3,1,3,3,1,4,4,2,2,4,2
"32",4,2,4,4,1,3,1,3,2,1,2,2,1
"33",2,4,4,2,3,3,1,1,3,3,2,4,4
"34",2,4,3,1,4,1,3,3,4,4,3,2,4
"35",1,1,1,4,3,3,4,2,3,4,3,4,3
"36",2,3,1,2,2,4,4,3,4,2,1,4,4
"37",3,1,4,4,1,1,3,2,4,2,1,2,3
"38",3,4,3,2,1,2,3,1,3,4,3,4,1
"39",2,2,1,3,1,4,3,1,2,2,3,1,1
"40",4,3,3,3,1,4,1,2,4,4,4,3,3
"41",2,2,4,1,3,2,4,2,1,1,2,1,3
"42",4,3,4,2,4,3,4,2,4,3,3,1,1
"43",1,3,1,1,4,3,3,1,1,3,4,3,3
"44",3,1,2,1,3,4,1,1,2,1,3,3,4
"45",3,3,4,3,3,1,1,1,1,3,4,2,2
"46",2,1,1,3,1,1,1,3,1,3,2,4,2
"47",3,2,4,4,4,4,3,3,3,1,4,4,3
"48",1,3,4,3,1,2,4,4,3,1,3,3,2
