"","V1","V2","V3"
"1",1,3,1
"2",3,1,3
"3",1,3,2
"4",2,2,2
"5",3,1,2
"6",2,3,1
"7",3,2,1
"8",3,2,3
"9",1,1,2
"10",2,1,3
"11",3,1,2
"12",1,2,1
"13",2,2,2
"14",1,2,3
"15",2,3,3
"16",3,3,3
"17",1,1,3
"18",3,3,1
"19",2,2,2
"20",2,2,2
"21",1,3,2
"22",1,1,1
"23",2,1,3
"24",2,1,1
"25",2,2,2
"26",2,3,1
"27",1,3,3
"28",3,3,2
"29",3,1,1
"30",1,1,1
"31",1,2,3
"32",3,2,1
"33",3,3,3
