"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,4,2,3,1,3,4,3,3,2
"2",1,4,4,4,3,2,1,3,2,4
"3",4,3,2,2,3,4,4,4,1,2
"4",2,2,3,2,4,2,1,2,4,4
"5",4,3,2,4,2,1,1,2,3,4
"6",2,3,2,2,4,1,4,3,4,1
"7",2,2,4,3,1,1,4,4,1,3
"8",4,3,3,4,4,3,1,4,4,2
"9",1,3,3,4,2,2,4,1,4,3
"10",3,4,3,4,1,3,2,2,1,3
"11",4,1,3,3,2,4,3,1,2,4
"12",1,2,2,2,1,1,3,1,2,4
"13",4,3,1,1,1,2,2,3,2,2
"14",1,1,4,2,1,3,2,2,2,1
"15",1,3,1,3,3,4,3,2,4,4
"16",1,2,2,1,2,3,1,4,3,3
"17",2,1,1,1,2,2,4,1,3,2
"18",2,1,3,4,3,2,4,4,2,1
"19",1,3,1,3,3,1,2,4,3,3
"20",4,2,4,1,3,2,1,1,1,3
"21",2,4,2,4,3,4,2,1,3,1
"22",3,2,1,2,2,3,4,2,1,4
"23",1,1,3,3,2,1,1,3,4,2
"24",4,4,3,2,1,2,3,4,3,4
"25",4,4,1,3,4,1,4,2,2,3
"26",3,4,2,2,4,4,1,1,3,3
"27",3,1,2,1,3,3,1,3,2,1
"28",3,3,3,3,4,1,2,1,1,2
"29",2,3,4,1,3,3,4,1,2,3
"30",2,4,1,2,2,2,1,4,1,1
"31",3,4,4,3,2,4,3,4,2,1
"32",3,2,4,4,4,3,4,3,3,4
"33",4,2,2,4,2,1,3,3,1,1
"34",3,4,1,1,3,3,3,3,4,4
"35",1,4,3,1,4,2,3,2,1,1
"36",3,1,2,1,4,1,2,4,2,4
"37",4,1,4,2,2,4,2,3,4,3
"38",2,4,4,1,2,1,2,2,4,2
"39",1,1,2,4,4,3,3,1,1,2
"40",2,2,1,4,1,4,1,2,2,2
"41",3,2,3,1,1,4,4,2,4,1
"42",2,1,1,3,4,4,2,3,1,3
"43",3,3,4,3,1,2,1,1,3,1
"44",2,3,3,1,1,4,2,3,1,4
"45",4,2,1,3,3,3,2,1,4,1
"46",4,1,4,2,3,1,3,2,3,2
"47",3,1,1,4,1,2,3,4,4,3
"48",1,2,4,2,4,4,3,4,3,2
