"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,2,1,3,3,1,1,1,3,2,1
"2",2,1,2,1,1,3,1,2,1,3,2
"3",3,1,2,1,3,2,3,1,2,3,1
"4",3,1,1,2,2,3,2,3,3,3,1
"5",1,1,1,1,3,3,2,2,2,1,2
"6",1,2,2,2,3,2,3,3,3,3,1
"7",2,3,1,2,1,3,3,1,2,2,1
"8",1,2,1,1,1,2,1,3,2,2,1
"9",3,3,3,3,1,2,2,1,1,3,1
"10",1,3,3,3,3,1,3,2,2,2,3
"11",2,2,1,1,2,1,3,2,1,1,1
"12",3,1,3,3,3,1,2,2,2,3,2
"13",2,1,1,3,3,2,3,3,1,2,3
"14",2,1,2,1,3,1,2,3,3,1,3
"15",3,2,3,1,1,3,1,1,3,2,2
"16",3,1,2,3,2,2,1,2,1,1,1
"17",3,3,1,1,2,3,2,2,1,2,3
"18",3,2,3,1,1,1,3,3,1,2,2
"19",3,3,3,2,2,2,2,2,3,2,2
"20",1,1,3,1,2,1,1,2,2,2,1
"21",3,2,2,3,2,3,3,1,2,1,3
"22",2,2,3,2,2,1,3,1,3,3,3
"23",1,2,1,1,1,2,3,2,3,3,3
"24",2,1,3,3,1,3,3,2,3,1,1
"25",3,3,1,2,3,2,3,2,3,1,2
"26",1,3,1,2,3,1,1,2,1,3,2
"27",2,2,3,2,3,3,2,3,1,1,1
"28",3,1,1,2,1,1,1,1,2,1,3
"29",2,3,3,1,2,3,3,3,2,3,2
"30",1,1,2,2,3,3,1,1,3,2,3
"31",1,2,1,3,2,3,2,1,1,3,2
"32",1,3,2,2,1,3,2,3,1,1,3
"33",1,2,3,3,2,2,1,3,3,1,2
"34",2,3,2,3,1,2,1,2,3,3,3
"35",2,3,1,3,1,1,2,3,2,1,2
"36",1,3,2,1,2,1,2,1,3,1,1
"37",1,1,3,2,1,2,2,3,2,3,3
"38",1,1,2,3,1,1,3,1,1,2,2
"39",2,2,2,2,2,2,2,1,2,2,2
"40",2,3,3,1,3,2,1,1,1,1,3
"41",3,2,2,2,2,1,1,3,1,3,3
"42",3,3,2,3,3,3,1,3,2,2,1
