"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,2,3,2,4,3,4,1,4,1
"2",2,2,3,1,1,1,2,1,4,3
"3",2,4,4,1,2,3,4,2,3,3
"4",4,2,1,2,3,2,2,4,1,1
"5",1,1,4,2,3,2,1,2,4,2
"6",2,4,1,1,1,2,3,3,1,2
"7",2,3,1,1,4,4,2,2,2,1
"8",4,3,3,3,1,3,4,2,1,1
"9",3,4,4,3,3,3,2,1,1,4
"10",2,4,2,3,2,1,1,2,1,1
"11",1,2,3,1,3,1,3,3,3,1
"12",3,4,3,4,4,2,3,4,3,3
"13",1,4,3,4,3,4,4,3,2,2
"14",1,1,2,4,4,3,3,1,1,2
"15",4,4,2,1,3,2,1,1,2,3
"16",4,2,4,4,3,4,3,2,3,3
"17",1,2,4,3,1,3,2,4,1,3
"18",2,1,1,4,2,2,4,3,4,1
"19",4,1,2,3,4,3,1,3,3,1
"20",2,3,3,2,4,4,1,4,1,3
"21",3,1,1,2,2,4,3,2,1,3
"22",3,1,4,1,1,2,3,3,2,1
"23",3,4,4,2,2,4,2,4,3,1
"24",1,3,2,3,2,4,3,2,4,4
"25",1,3,3,4,1,2,2,1,3,1
"26",3,2,4,4,4,1,1,2,2,2
"27",4,3,1,3,4,3,4,3,2,4
"28",2,2,2,2,1,4,4,4,2,4
"29",2,2,1,4,3,4,1,1,3,4
"30",4,3,2,4,2,1,3,4,2,2
"31",3,2,2,3,1,4,1,3,4,2
"32",4,4,1,4,1,3,2,2,4,3
"33",4,3,4,2,1,1,1,3,3,4
"34",4,1,3,1,2,4,2,1,2,2
"35",1,4,2,2,4,2,2,3,4,4
"36",3,4,1,2,3,1,3,1,4,2
"37",1,3,4,2,2,2,4,1,2,4
"38",3,2,2,1,4,1,4,2,1,4
"39",4,1,3,1,3,3,3,4,4,4
"40",2,3,4,3,4,1,4,4,4,2
"41",2,1,3,4,2,2,1,3,1,4
"42",1,1,1,3,3,1,2,4,2,3
"43",1,3,1,1,2,3,1,4,3,2
"44",3,1,2,3,1,1,4,1,3,3
