"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,3,2,2,1,3,2,3,3,3,1,2,1,1,2
"2",1,3,3,2,2,3,3,1,1,1,3,2,2,2,1
"3",1,2,1,3,2,2,1,1,3,1,1,2,2,1,3
"4",1,3,1,3,2,1,2,3,2,2,3,3,2,1,1
"5",2,2,3,1,3,3,2,1,1,2,2,1,1,1,3
"6",1,1,2,1,3,2,2,1,3,1,3,3,3,2,2
"7",2,2,2,3,1,1,3,2,1,3,3,1,3,1,2
"8",1,1,3,2,2,2,3,3,2,3,1,1,3,2,3
"9",3,3,1,2,2,2,3,1,2,3,3,2,1,3,3
"10",3,2,3,1,2,2,1,2,1,3,1,3,1,2,1
"11",1,2,3,3,3,1,1,3,1,2,2,2,1,3,2
"12",2,1,2,1,3,1,3,2,2,1,1,2,1,1,1
"13",2,2,1,3,3,3,2,1,3,3,2,1,3,2,1
"14",3,1,3,3,1,2,2,1,2,2,1,2,3,3,1
"15",1,2,1,1,1,2,3,2,3,2,2,1,1,3,1
"16",2,1,2,1,3,3,1,3,2,3,3,2,2,3,1
"17",1,1,2,2,1,1,2,1,1,3,2,3,2,3,3
"18",3,1,1,2,3,2,1,2,1,2,2,3,3,1,3
"19",2,2,1,2,2,3,3,3,1,1,1,3,3,3,2
"20",3,3,2,3,3,3,2,2,2,1,1,1,2,3,3
"21",2,3,3,1,2,1,1,2,3,2,3,2,3,3,3
"22",3,3,3,3,3,1,3,2,3,3,2,3,2,2,2
"23",2,1,3,3,1,3,1,2,2,1,3,3,1,2,2
"24",3,2,2,1,1,3,3,3,3,2,2,3,2,1,3
"25",3,3,2,2,1,2,1,3,2,1,2,1,3,1,1
"26",3,1,1,2,2,1,2,3,3,1,3,1,1,2,2
"27",2,3,1,1,1,1,1,1,1,2,1,1,2,2,2
