"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,3,4,1,1,2,1,4,2,2,1
"2",4,3,1,1,4,1,2,3,1,2,2
"3",3,2,3,1,4,4,4,3,3,3,1
"4",4,1,2,1,2,1,1,2,2,3,4
"5",4,4,2,1,2,4,3,3,3,4,3
"6",4,4,3,1,3,2,1,2,4,3,2
"7",3,1,4,3,1,1,4,3,3,3,4
"8",2,2,3,1,1,4,3,1,1,2,2
"9",3,1,2,3,2,3,1,4,1,1,2
"10",2,1,1,4,4,2,2,3,2,3,1
"11",1,4,1,2,1,1,2,2,2,3,3
"12",3,2,2,2,4,1,4,1,4,4,2
"13",1,4,2,3,3,4,2,1,1,3,1
"14",2,1,4,4,3,4,4,2,2,4,2
"15",1,2,2,2,1,4,2,4,2,4,4
"16",4,3,1,4,1,3,4,4,3,2,2
"17",1,2,2,4,2,1,4,3,1,1,3
"18",1,3,4,2,4,3,3,4,1,3,4
"19",4,3,3,4,2,4,2,2,2,1,4
"20",1,2,3,2,3,1,1,4,3,1,2
"21",1,3,3,3,1,3,4,2,4,4,3
"22",2,1,4,1,3,3,2,3,4,1,4
"23",3,2,2,4,1,1,2,2,4,2,1
"24",1,2,1,1,3,3,4,2,2,1,1
"25",3,2,1,4,3,2,3,2,1,4,4
"26",4,3,4,3,4,1,3,2,2,1,1
"27",3,4,4,1,1,3,2,2,1,1,3
"28",4,1,1,2,3,4,3,1,3,1,3
"29",4,2,4,4,4,3,1,1,3,3,3
"30",4,2,4,3,2,3,2,4,4,4,1
"31",1,1,3,4,2,2,3,1,3,2,1
"32",2,4,2,3,4,3,4,1,2,2,4
"33",4,4,3,2,3,2,4,4,2,2,4
"34",3,3,1,3,3,4,1,3,4,3,4
"35",3,1,3,3,4,4,2,4,1,2,3
"36",3,3,1,2,2,3,1,1,2,4,1
"37",1,1,2,2,4,3,1,2,4,2,2
"38",4,1,3,2,1,2,3,3,1,4,1
"39",3,4,4,3,2,2,4,1,1,3,2
"40",3,4,2,4,4,2,3,4,4,1,3
"41",2,3,3,4,3,1,1,3,1,4,3
"42",2,3,4,2,2,1,3,1,4,2,4
"43",1,3,3,1,4,2,2,1,3,4,3
"44",1,4,4,4,2,4,1,3,3,2,2
"45",2,1,1,1,2,2,4,4,4,3,3
"46",2,2,1,3,1,2,1,1,3,1,4
"47",2,4,1,3,3,1,3,4,3,4,2
"48",2,4,2,2,1,4,3,3,4,1,1
