"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",4,2,3,4,4,4,2,4,2,4
"2",4,1,3,2,1,4,4,3,1,2
"3",2,1,1,2,2,3,2,3,1,4
"4",4,2,2,1,3,1,2,4,4,2
"5",1,4,1,3,1,2,2,1,4,2
"6",2,2,4,1,1,3,1,1,3,4
"7",2,2,4,3,2,3,3,4,1,1
"8",4,3,2,4,1,3,1,2,1,3
"9",3,2,1,4,2,1,3,1,1,2
"10",1,3,1,1,4,4,2,2,3,3
"11",4,1,4,4,3,2,2,1,2,1
"12",2,3,2,1,1,1,4,2,2,1
"13",2,3,3,4,4,3,4,1,4,2
"14",3,1,1,3,3,4,1,2,4,2
"15",2,4,3,4,3,1,1,3,4,4
"16",3,1,2,2,4,1,3,1,3,4
"17",1,2,2,4,2,4,1,3,3,1
"18",1,2,4,2,4,1,1,2,1,2
"19",1,4,4,2,3,3,4,4,3,2
"20",3,3,2,2,1,4,3,4,4,4
"21",1,3,3,1,3,2,3,3,1,4
"22",3,1,4,1,4,3,3,3,4,3
"23",3,4,3,1,3,4,2,1,1,1
"24",3,4,2,3,4,1,4,3,1,3
"25",4,4,1,3,4,3,3,3,3,1
"26",2,3,1,2,4,2,1,4,2,1
"27",3,3,4,3,1,1,2,3,3,1
"28",2,1,1,4,3,2,4,4,3,3
"29",4,4,3,2,2,2,1,1,3,3
"30",4,3,4,3,2,2,4,2,4,4
"31",4,2,1,1,2,2,4,2,2,3
"32",3,4,2,1,2,3,1,4,2,2
"33",1,1,3,2,2,2,3,2,4,1
"34",1,2,2,3,3,4,4,1,2,4
"35",1,1,3,3,1,1,2,4,2,3
"36",2,4,4,4,1,4,3,2,2,3
