"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,1,3,3,3,3,1,2,1,3,2
"2",3,1,2,2,2,1,1,3,2,1,1
"3",1,3,3,2,2,1,2,3,1,3,3
"4",2,2,1,1,2,3,3,1,3,1,1
"5",3,1,2,2,2,3,3,1,1,2,3
"6",2,3,2,1,1,1,2,3,3,1,2
"7",1,2,2,3,1,1,3,2,1,2,1
"8",1,2,2,1,3,1,1,1,1,1,2
"9",1,1,2,1,3,3,3,3,2,2,2
"10",3,1,2,3,1,3,2,2,3,1,2
"11",3,3,3,1,1,2,1,2,1,2,1
"12",3,3,2,2,3,3,1,2,3,1,3
"13",2,3,3,2,1,3,3,1,2,3,2
"14",3,2,1,1,1,3,2,3,2,3,3
"15",2,2,2,2,1,3,2,1,1,3,1
"16",1,1,3,2,1,2,3,2,2,1,3
"17",2,3,1,3,3,1,3,2,2,1,2
"18",2,1,1,1,2,1,3,2,1,3,2
"19",1,3,1,2,3,3,2,3,1,2,1
"20",1,2,3,3,2,3,1,3,3,2,2
"21",3,1,1,3,3,2,2,1,2,2,1
"22",2,1,1,2,3,1,2,3,3,2,3
"23",2,1,3,1,2,2,1,1,3,2,3
"24",3,2,3,1,3,2,3,3,1,1,2
"25",3,2,3,3,1,1,2,1,2,2,3
"26",2,2,3,1,3,1,2,2,3,3,1
"27",3,3,2,3,2,2,3,3,3,3,1
"28",3,3,1,2,2,1,1,1,2,3,2
"29",1,3,1,1,2,2,1,2,2,2,3
"30",1,1,1,2,1,2,1,2,3,3,1
"31",1,3,3,3,2,2,2,1,2,1,1
"32",2,2,1,3,1,2,1,3,1,1,3
"33",1,2,2,3,3,2,3,1,3,3,3
