"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",2,3,3,4,2,2,1,3,1,4,2,4,1,4
"2",1,3,4,2,4,3,2,3,2,4,4,1,4,2
"3",1,1,1,2,3,4,4,2,3,4,3,2,1,1
"4",4,2,4,4,3,4,2,2,1,3,1,2,4,3
"5",4,4,4,1,2,3,1,4,2,2,3,1,3,2
"6",2,1,3,3,4,4,4,3,2,1,1,3,3,4
"7",1,4,4,4,4,4,3,1,3,3,3,3,2,3
"8",4,3,3,4,4,1,4,2,4,4,3,2,2,2
"9",1,2,4,4,1,2,4,3,3,2,1,3,1,2
"10",3,1,2,4,1,1,1,3,2,1,3,2,2,1
"11",4,2,1,3,3,1,3,1,2,4,4,3,3,1
"12",2,4,3,3,1,4,3,4,2,4,1,2,3,1
"13",3,4,4,2,3,4,3,2,1,2,4,4,1,2
"14",2,1,4,1,3,1,4,1,3,2,2,2,4,2
"15",2,4,2,1,3,1,4,4,2,3,3,3,1,4
"16",1,3,1,1,1,1,2,2,2,2,1,4,2,3
"17",1,2,3,2,4,2,1,1,4,2,3,4,3,1
"18",3,4,3,4,3,2,2,1,3,1,1,1,3,3
"19",4,4,3,2,1,1,2,3,3,3,4,4,3,4
"20",2,2,4,2,2,1,1,2,4,4,1,1,2,3
"21",3,3,1,4,1,4,4,1,2,2,2,4,3,2
"22",1,2,1,3,3,3,1,4,4,3,1,4,2,2
"23",2,3,1,4,1,3,1,4,3,4,3,2,4,3
"24",1,1,3,2,4,1,2,4,3,1,2,2,1,3
"25",2,2,2,4,4,1,3,4,1,2,4,1,3,3
"26",1,3,3,1,2,3,3,1,1,1,4,2,2,4
"27",4,1,2,4,3,3,3,4,4,2,2,1,2,4
"28",1,1,1,3,2,2,3,1,2,3,3,1,4,4
"29",1,3,2,2,1,4,4,3,4,3,2,1,3,4
"30",4,3,1,3,4,2,1,2,3,2,4,3,1,4
"31",2,1,2,4,2,4,2,2,4,2,4,4,4,2
"32",3,2,4,3,1,3,2,1,4,1,3,3,1,4
"33",3,3,4,3,2,1,3,4,4,3,2,4,4,1
"34",2,3,2,3,4,3,2,1,1,3,1,1,1,1
"35",3,2,3,1,3,4,1,3,3,3,4,1,1,1
"36",2,1,4,1,1,2,2,2,1,3,4,3,3,1
"37",4,2,4,1,4,3,3,3,2,1,2,4,2,1
"38",2,4,1,3,2,2,4,3,4,1,4,1,2,1
"39",3,1,3,3,2,3,4,4,1,4,4,4,2,3
"40",4,4,2,2,2,3,4,2,3,1,1,3,4,1
"41",3,3,1,1,3,4,2,4,4,1,3,3,4,3
"42",3,4,2,1,1,2,3,1,4,4,2,2,1,2
"43",4,1,1,2,2,2,2,4,1,2,1,2,1,2
"44",3,4,1,2,4,3,1,2,1,3,2,2,3,4
"45",1,4,2,3,3,1,1,3,1,1,2,3,4,2
"46",4,1,2,1,2,4,1,1,2,4,2,3,2,3
"47",4,2,3,2,1,2,4,2,1,1,3,1,4,3
"48",3,2,2,1,4,2,3,3,3,4,1,4,4,4
