"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,1,1,1,3,1,4,3,2,3,3,1
"2",2,2,4,4,3,3,2,1,1,1,2,1
"3",2,1,2,1,3,4,3,2,3,4,2,4
"4",1,3,2,4,4,1,3,1,1,3,3,3
"5",4,4,3,3,2,2,2,2,1,2,1,1
"6",3,1,3,3,4,1,1,2,3,3,4,1
"7",3,3,4,3,3,4,1,4,1,4,3,2
"8",4,1,1,3,1,3,3,4,2,1,2,1
"9",3,3,2,1,1,3,1,3,4,4,2,1
"10",4,2,4,4,4,1,2,3,2,4,2,4
"11",1,2,4,2,1,3,3,3,4,2,4,2
"12",2,4,3,3,4,3,4,1,2,4,1,3
"13",2,3,2,1,4,4,2,4,3,1,1,2
"14",1,3,1,3,4,4,3,2,4,2,4,1
"15",2,4,2,3,1,4,2,3,1,3,3,4
"16",4,3,1,3,3,2,4,3,3,4,1,3
"17",4,2,3,2,4,4,4,4,4,3,2,2
"18",3,1,3,2,1,1,3,4,1,4,1,3
"19",4,3,3,4,1,4,1,1,3,2,2,3
"20",3,4,2,4,3,3,1,3,2,1,4,3
"21",4,2,2,1,2,2,4,4,3,2,4,3
"22",1,4,4,2,4,1,1,3,3,2,2,3
"23",3,2,1,2,3,4,4,1,1,2,2,4
"24",4,2,2,4,2,4,4,2,1,4,4,2
"25",3,4,1,2,1,1,3,2,3,1,3,4
"26",2,3,4,3,1,1,4,4,2,2,4,2
"27",4,4,4,1,3,3,3,2,4,2,1,4
"28",1,3,3,1,2,2,2,1,4,4,4,4
"29",1,1,3,2,3,3,1,4,1,2,3,4
"30",1,2,1,1,2,1,2,2,1,1,2,3
"31",1,3,2,4,2,2,4,3,2,1,1,4
"32",4,1,2,2,3,1,2,1,4,1,3,2
"33",1,2,1,4,3,3,1,2,3,4,1,2
"34",3,1,4,4,2,3,3,1,3,3,4,4
"35",3,1,2,1,4,2,1,1,2,2,1,2
"36",3,4,4,2,2,4,4,1,3,1,3,1
"37",2,2,2,3,1,1,3,1,4,3,1,1
"38",2,4,1,2,2,2,1,1,2,4,4,2
"39",1,4,3,1,1,3,4,2,1,3,2,2
"40",4,3,1,2,4,3,2,4,2,3,4,4
"41",1,1,4,2,2,4,2,3,2,3,1,1
"42",4,2,4,1,1,2,1,2,2,3,3,3
"43",3,3,3,1,4,2,3,3,1,1,4,1
"44",2,1,4,3,4,2,4,2,4,1,3,3
"45",2,2,3,3,2,2,1,4,4,1,1,4
"46",2,1,1,4,1,4,2,3,4,2,3,3
"47",3,4,1,4,2,1,2,4,4,3,2,2
"48",1,4,3,4,3,2,3,4,3,4,3,1
