"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",3,2,2,1,3,2,3,2,3,4,1,4,4,1,4
"2",4,2,1,3,3,3,2,3,4,1,1,3,4,2,1
"3",4,2,3,4,2,3,1,2,3,4,2,1,1,3,4
"4",4,2,1,3,1,1,3,2,4,2,4,4,1,2,3
"5",3,3,4,2,2,1,2,1,4,4,3,4,4,3,1
"6",4,4,2,2,2,3,2,1,2,1,4,1,3,1,4
"7",1,3,4,4,3,4,2,2,1,2,1,1,3,2,1
"8",3,1,4,2,4,4,3,2,4,1,3,2,3,1,2
"9",4,4,4,2,4,2,3,3,2,3,1,1,1,1,2
"10",1,1,2,3,4,2,1,1,2,3,1,2,2,4,3
"11",3,1,2,2,3,3,4,4,2,1,2,4,1,3,1
"12",1,4,4,4,1,2,4,3,3,1,3,4,3,2,2
"13",2,1,4,3,1,3,4,3,1,4,3,2,2,1,4
"14",3,4,1,4,4,3,3,1,1,3,3,4,2,3,2
"15",1,2,2,2,4,1,4,2,1,2,4,3,2,1,1
"16",3,3,3,3,2,2,1,4,1,1,4,2,1,2,1
"17",3,4,2,3,3,1,1,3,1,4,3,1,4,2,3
"18",3,3,2,4,1,4,1,4,4,3,1,3,2,1,2
"19",3,1,4,1,1,1,3,4,3,2,1,1,2,3,3
"20",1,2,3,2,1,3,2,3,1,4,1,4,1,4,2
"21",1,1,1,4,2,1,2,3,2,3,2,4,3,1,3
"22",1,4,4,2,3,3,1,2,4,2,4,3,1,4,3
"23",1,3,1,1,4,2,2,3,4,1,3,1,2,3,4
"24",2,2,1,1,3,3,1,4,3,4,4,2,3,1,2
"25",2,4,2,2,2,1,4,4,4,3,1,3,3,4,4
"26",1,3,3,2,1,4,3,4,2,3,4,2,4,3,4
"27",2,4,1,3,2,4,4,2,3,1,1,2,1,3,3
"28",2,4,3,1,4,4,1,4,2,2,2,4,4,2,3
"29",2,3,3,4,4,1,2,1,3,2,2,3,1,1,4
"30",4,1,4,4,4,2,2,4,2,4,4,3,3,3,3
"31",4,3,2,3,4,4,4,3,3,4,2,2,3,4,1
"32",3,2,1,4,2,2,4,2,2,2,4,1,4,4,2
"33",4,3,3,1,3,4,4,1,3,3,4,4,2,2,3
"34",2,2,3,4,3,1,3,4,4,3,3,1,2,4,1
"35",1,1,3,1,2,3,4,1,4,3,2,1,4,2,2
"36",2,4,1,1,1,2,3,1,2,4,2,2,1,2,1
"37",2,1,2,3,1,4,1,1,3,2,3,3,4,3,1
"38",4,3,3,1,1,1,1,2,1,1,2,2,3,4,2
"39",2,2,4,3,3,2,3,1,1,1,2,3,4,4,4
"40",4,1,1,1,2,4,2,3,1,2,3,3,2,4,4
