"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3,3,3,3,3,2,1,1,3
"2",2,3,1,2,3,1,2,3,3
"3",3,1,3,3,1,2,3,2,2
"4",2,1,3,1,2,3,1,1,1
"5",1,2,2,3,3,1,3,2,3
"6",1,3,2,3,2,1,3,3,2
"7",3,2,2,1,1,3,3,1,3
"8",2,2,2,2,2,2,2,2,2
"9",2,2,2,3,3,1,1,1,2
"10",2,3,1,1,2,3,3,2,3
"11",2,3,2,3,1,3,1,2,1
"12",2,3,3,2,1,1,3,1,3
"13",3,3,2,3,3,3,2,3,2
"14",2,2,2,2,2,2,2,2,2
"15",1,2,2,3,1,2,2,1,1
"16",1,1,3,2,3,3,3,2,3
"17",3,3,3,2,2,3,2,2,2
"18",2,2,3,3,3,3,3,2,1
"19",2,1,2,2,2,2,2,1,3
"20",3,1,2,2,1,1,1,2,3
"21",3,2,3,1,2,1,2,2,3
"22",1,2,1,2,1,3,3,3,2
"23",3,2,1,1,3,3,1,2,2
"24",1,2,1,1,2,1,1,1,3
"25",1,3,3,2,3,1,1,2,1
"26",1,2,3,3,2,3,1,3,3
"27",1,3,1,2,3,3,2,1,1
"28",3,1,2,1,3,1,2,1,1
"29",3,3,1,3,2,1,3,1,1
"30",1,3,2,1,3,2,3,1,2
"31",2,3,3,2,2,2,3,3,1
"32",3,1,2,2,2,3,3,3,1
"33",3,1,1,2,2,1,1,3,2
"34",1,3,3,1,1,3,2,1,2
"35",2,2,1,1,3,2,2,2,1
"36",2,1,1,2,3,2,3,1,2
"37",2,1,3,3,1,1,2,3,1
"38",3,3,1,1,1,2,2,3,1
"39",1,1,3,1,1,2,2,3,3
"40",2,3,2,1,1,1,1,3,2
"41",1,1,1,1,1,1,3,2,1
"42",1,3,1,2,1,2,1,2,3
"43",3,1,1,3,2,3,2,2,3
"44",3,2,3,2,1,2,1,1,1
"45",2,1,2,1,3,3,1,3,3
"46",1,2,2,1,2,2,1,3,1
"47",1,1,1,3,3,2,1,3,1
"48",2,1,1,3,1,3,1,1,2
"49",3,2,3,1,3,1,3,3,2
"50",3,2,1,3,1,2,3,3,3
"51",1,1,3,3,2,1,2,1,2
