"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,5,2,1,4,2,6,2,4
"2",1,3,1,2,5,2,4,5,5
"3",5,1,3,1,1,3,5,6,4
"4",1,2,5,2,3,6,6,4,2
"5",6,3,5,5,4,1,6,3,5
"6",1,5,5,6,5,3,5,4,6
"7",4,6,5,5,5,6,2,1,4
"8",3,6,4,1,6,5,4,4,2
"9",6,1,4,4,2,5,2,2,1
"10",1,3,2,5,4,5,3,1,1
"11",3,2,6,2,4,4,2,6,6
"12",6,3,3,2,5,2,1,1,2
"13",3,1,4,6,4,2,4,6,1
"14",4,2,2,6,5,6,5,5,2
"15",4,2,5,1,2,4,4,1,5
"16",2,4,3,3,2,6,5,2,6
"17",5,6,2,5,3,1,4,2,2
"18",5,5,2,2,1,6,2,4,3
"19",5,2,5,4,6,1,2,4,3
"20",4,3,1,3,1,3,6,3,1
"21",5,4,1,6,6,3,2,2,5
"22",2,1,3,4,6,4,6,1,5
"23",3,4,2,3,6,1,5,6,3
"24",3,2,1,1,3,4,1,2,3
"25",4,1,2,5,2,2,1,4,6
"26",1,5,1,5,2,4,3,6,2
"27",6,4,3,1,5,5,3,5,6
"28",1,6,4,3,1,3,1,3,5
"29",2,2,3,6,1,1,3,3,4
"30",4,6,3,4,4,3,1,5,1
"31",2,4,6,6,3,5,1,3,3
"32",5,5,6,2,6,4,5,3,1
"33",6,1,1,3,4,6,4,3,4
"34",5,3,6,5,1,5,4,5,5
"35",1,1,6,3,5,3,3,2,3
"36",3,6,1,4,3,5,6,4,6
"37",2,3,4,4,6,6,1,6,4
"38",2,4,5,1,2,1,2,5,1
"39",3,4,6,4,1,2,5,1,2
"40",4,5,4,2,3,1,3,1,6
"41",6,5,4,6,2,4,6,5,3
"42",6,6,6,3,3,2,3,6,4
