"","V1","V2"
"1",14,13
"2",17,5
"3",8,12
"4",2,2
"5",12,10
"6",13,1
"7",7,3
"8",1,11
"9",5,9
"10",15,8
"11",16,16
"12",4,6
"13",10,15
"14",6,17
"15",11,4
"16",3,14
"17",9,7
