"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,3,1,4,2,1,4,2,3,1,3,3
"2",2,3,1,4,1,4,2,4,2,3,2,1
"3",3,1,2,4,3,3,1,4,4,1,2,2
"4",3,2,4,1,1,3,1,3,2,2,1,1
"5",2,3,2,1,2,2,1,3,4,4,4,2
"6",1,4,3,3,3,3,4,3,1,4,3,1
"7",2,1,1,3,1,3,4,1,1,3,2,2
"8",2,2,3,1,1,4,4,2,4,1,4,3
"9",1,3,2,2,1,1,3,4,4,3,1,2
"10",4,3,4,1,1,3,3,1,3,4,2,3
"11",3,3,2,1,4,4,4,3,1,1,1,3
"12",3,2,1,2,3,4,2,1,4,4,3,1
"13",4,1,3,1,4,4,1,2,2,3,3,2
"14",4,2,3,4,4,1,2,2,1,2,1,2
"15",3,4,3,3,1,2,1,4,2,2,4,3
"16",2,1,1,3,4,1,2,3,3,1,4,1
"17",4,2,4,4,2,1,1,1,4,3,3,3
"18",1,2,1,1,2,2,3,2,2,4,1,1
"19",4,2,3,2,2,1,4,4,4,2,2,1
"20",2,2,3,3,4,3,1,4,3,4,1,3
"21",1,1,3,4,1,2,2,2,3,3,4,1
"22",4,3,4,4,3,4,3,3,3,2,4,1
"23",2,1,2,1,3,2,2,1,3,2,1,4
"24",1,4,4,1,3,3,2,4,3,1,3,2
"25",3,1,1,1,2,1,2,4,1,2,3,3
"26",4,3,1,2,4,2,4,4,3,3,3,4
"27",1,2,3,2,1,1,1,3,1,4,3,4
"28",4,3,3,3,2,2,2,2,4,1,1,4
"29",2,4,3,1,4,1,3,3,2,3,2,4
"30",4,1,2,2,1,4,2,3,3,4,2,4
"31",4,4,2,2,1,2,3,2,1,1,3,1
"32",3,4,2,1,3,1,4,1,3,3,4,2
"33",1,1,4,3,3,4,3,3,4,3,1,4
"34",3,4,4,3,4,2,3,2,4,4,2,1
"35",4,4,1,3,3,2,1,3,1,3,1,2
"36",2,4,3,4,2,4,4,1,3,2,1,2
"37",3,1,2,4,3,1,4,2,2,4,1,3
"38",3,4,4,2,2,4,2,2,1,3,4,4
"39",1,4,1,2,4,3,1,2,4,2,2,3
"40",2,3,2,4,4,3,2,1,1,4,4,4
"41",1,2,2,2,4,4,3,4,1,2,4,2
"42",3,4,1,4,1,3,3,3,4,2,3,4
"43",3,1,4,3,2,3,4,4,2,4,4,2
"44",2,2,4,4,2,2,3,4,1,1,2,4
"45",4,2,1,3,3,3,3,1,2,1,4,4
"46",2,3,4,2,3,1,1,1,2,1,2,1
"47",1,1,4,2,4,2,4,1,2,2,3,3
"48",1,3,2,3,2,4,1,1,2,1,2,3
