"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,2,2,2,4,1,4,2,1,2
"2",3,3,4,1,1,4,1,3,3,2
"3",3,1,2,1,4,2,1,4,3,4
"4",4,1,4,2,2,4,3,4,3,3
"5",4,4,2,1,1,3,4,2,4,3
"6",3,2,4,4,1,3,2,2,1,4
"7",4,2,1,2,1,2,2,3,4,4
"8",3,4,2,3,1,2,3,1,1,3
"9",4,3,3,4,3,2,1,4,2,3
"10",2,2,1,4,2,3,3,4,2,4
"11",4,4,4,4,2,2,4,3,3,2
"12",1,1,2,1,2,3,2,1,3,1
"13",2,3,1,1,3,1,3,4,4,2
"14",2,2,3,1,4,2,2,3,4,1
"15",1,1,3,3,3,4,4,3,2,4
"16",4,2,1,1,3,3,4,3,1,1
"17",3,2,4,1,4,1,3,1,2,3
"18",4,3,1,2,4,3,2,1,2,2
"19",3,1,3,2,1,2,4,4,1,1
"20",1,1,1,1,1,2,3,2,2,3
"21",1,4,2,4,1,1,2,4,2,2
"22",1,2,2,2,3,4,1,1,4,3
"23",4,3,2,3,2,1,3,3,2,4
"24",1,3,4,1,2,3,2,4,1,3
"25",2,4,3,3,4,3,1,3,1,1
"26",3,1,1,3,2,1,1,3,1,2
"27",4,2,2,4,3,1,1,2,3,1
"28",2,2,4,3,4,1,4,4,3,3
"29",1,4,1,3,4,2,1,1,3,4
"30",2,3,1,2,2,4,1,2,1,4
"31",4,1,4,3,4,3,3,2,4,2
"32",2,3,1,4,1,4,3,2,3,1
"33",4,4,3,1,3,1,2,2,1,4
"34",2,3,3,2,1,1,4,1,3,4
"35",3,4,1,3,3,4,2,4,4,3
"36",2,4,3,1,2,4,4,1,2,2
"37",4,2,3,3,1,4,2,1,2,1
"38",1,3,2,3,2,2,4,3,4,1
"39",1,3,4,4,3,2,3,1,1,1
"40",2,1,3,4,2,1,2,1,4,3
"41",2,1,2,4,4,4,2,3,1,3
"42",1,4,4,2,3,3,3,3,3,4
"43",3,4,2,2,4,4,3,4,2,1
"44",3,1,1,4,3,3,4,1,3,2
"45",3,4,4,2,2,1,1,2,4,1
"46",1,2,3,3,1,3,1,4,4,2
"47",3,3,3,4,4,4,4,2,4,4
"48",2,1,4,2,3,2,1,2,2,2
