"","V1","V2","V3","V4"
"1",6,1,7,3
"2",11,6,4,1
"3",3,15,5,7
"4",8,13,1,16
"5",9,9,10,5
"6",1,3,9,10
"7",10,16,11,13
"8",15,14,13,4
"9",7,7,14,8
"10",4,5,12,15
"11",16,8,6,14
"12",12,2,16,12
"13",2,11,15,2
"14",14,4,2,6
"15",13,12,8,9
"16",5,10,3,11
