"","V1","V2","V3"
"1",8,22,26
"2",3,25,14
"3",2,9,5
"4",11,27,7
"5",21,21,10
"6",20,12,1
"7",14,18,12
"8",26,6,8
"9",10,14,16
"10",23,10,13
"11",16,8,27
"12",7,7,18
"13",4,4,24
"14",19,26,23
"15",15,23,19
"16",5,13,9
"17",9,1,11
"18",13,3,3
"19",1,17,21
"20",6,20,2
"21",25,15,25
"22",17,16,6
"23",22,2,20
"24",18,5,15
"25",12,11,22
"26",27,19,17
"27",24,24,4
