"","V1","V2"
"1",25,15
"2",2,26
"3",1,13
"4",22,8
"5",8,11
"6",6,16
"7",9,23
"8",10,4
"9",28,24
"10",5,2
"11",27,10
"12",24,3
"13",14,14
"14",29,5
"15",18,1
"16",7,28
"17",23,20
"18",11,19
"19",20,12
"20",26,29
"21",17,17
"22",15,6
"23",4,21
"24",21,27
"25",19,22
"26",13,30
"27",3,7
"28",12,9
"29",16,25
"30",30,18
