"","V1","V2"
"1",12,8
"2",2,14
"3",15,11
"4",22,18
"5",11,15
"6",4,10
"7",18,21
"8",14,1
"9",21,9
"10",6,17
"11",5,2
"12",13,19
"13",8,12
"14",3,20
"15",10,4
"16",7,7
"17",20,3
"18",17,6
"19",16,16
"20",19,13
"21",1,5
"22",9,22
