"","V1","V2","V3","V4","V5"
"1",15,20,2,5,15
"2",21,9,3,10,4
"3",2,15,4,15,17
"4",14,5,10,14,7
"5",13,13,14,21,16
"6",17,7,7,17,20
"7",8,10,11,3,19
"8",3,11,18,18,3
"9",20,19,9,19,12
"10",18,14,19,2,8
"11",19,3,17,7,18
"12",6,18,21,9,21
"13",11,8,20,13,13
"14",7,4,1,20,9
"15",16,16,13,12,1
"16",5,17,8,6,6
"17",1,6,15,4,10
"18",9,21,16,16,5
"19",10,12,6,8,11
"20",4,1,12,11,14
"21",12,2,5,1,2
