"","V1","V2","V3"
"1",12,11,1
"2",18,2,3
"3",1,4,6
"4",19,12,11
"5",20,20,20
"6",21,5,15
"7",22,16,5
"8",9,8,4
"9",16,18,7
"10",4,21,2
"11",14,6,9
"12",3,10,13
"13",2,17,18
"14",13,22,14
"15",8,15,16
"16",11,3,19
"17",10,19,10
"18",7,1,12
"19",15,14,22
"20",17,9,17
"21",6,13,8
"22",5,7,21
