"","V1","V2","V3"
"1",3,14,2
"2",12,10,3
"3",6,3,4
"4",2,2,13
"5",7,8,15
"6",4,6,11
"7",10,11,12
"8",14,13,14
"9",5,12,6
"10",15,7,5
"11",11,1,7
"12",13,4,10
"13",9,5,1
"14",8,15,9
"15",1,9,8
