"","V1","V2","V3"
"1",19,6,5
"2",1,15,10
"3",12,14,4
"4",6,5,15
"5",13,4,11
"6",2,8,17
"7",3,3,3
"8",7,17,1
"9",17,2,18
"10",9,13,19
"11",5,11,6
"12",8,7,9
"13",4,19,13
"14",11,10,14
"15",16,18,8
"16",10,1,7
"17",18,12,12
"18",14,16,16
"19",15,9,2
