"","V1","V2","V3"
"1",2,2,11
"2",6,6,7
"3",10,7,10
"4",11,11,2
"5",12,4,8
"6",3,10,6
"7",5,12,9
"8",4,5,1
"9",9,1,5
"10",1,8,4
"11",7,3,3
"12",8,9,12
