"","V1","V2"
"1",4,17
"2",3,3
"3",13,22
"4",2,21
"5",9,19
"6",11,16
"7",17,7
"8",14,4
"9",15,14
"10",23,23
"11",10,1
"12",8,6
"13",12,10
"14",7,13
"15",18,20
"16",16,25
"17",21,18
"18",24,5
"19",5,8
"20",20,2
"21",22,9
"22",6,24
"23",1,11
"24",25,15
"25",19,12
