"","V1","V2","V3","V4","V5"
"1",15,3,13,4,8
"2",4,1,15,10,13
"3",9,16,1,12,11
"4",17,12,3,7,2
"5",14,7,5,9,14
"6",2,8,11,13,1
"7",13,14,14,11,5
"8",11,2,6,18,3
"9",8,5,9,8,6
"10",3,4,2,2,16
"11",6,17,18,3,4
"12",1,15,7,5,9
"13",12,11,10,1,12
"14",10,9,16,6,18
"15",18,6,17,16,10
"16",16,18,8,14,17
"17",5,10,4,15,7
"18",7,13,12,17,15
