"","V1","V2","V3","V4"
"1",2,9,6,1
"2",10,7,21,26
"3",20,19,14,27
"4",18,5,10,19
"5",7,24,26,18
"6",13,2,13,8
"7",5,13,9,24
"8",23,1,5,22
"9",21,14,3,6
"10",25,4,17,3
"11",8,27,11,4
"12",11,20,4,17
"13",16,17,7,14
"14",24,11,12,16
"15",4,18,19,7
"16",15,10,18,20
"17",17,21,22,2
"18",1,22,16,21
"19",14,25,1,25
"20",22,26,20,13
"21",26,16,24,23
"22",12,12,25,5
"23",9,15,15,11
"24",27,23,8,9
"25",3,3,23,15
"26",19,8,27,10
"27",6,6,2,12
