"","V1","V2","V3","V4"
"1",6,4,12,3
"2",1,5,7,5
"3",2,11,11,11
"4",10,7,10,7
"5",5,9,8,9
"6",11,10,1,4
"7",4,2,2,8
"8",9,1,9,1
"9",12,3,6,10
"10",3,8,4,2
"11",8,6,3,12
"12",7,12,5,6
