"","V1","V2","V3","V4","V5"
"1",20,3,3,18,21
"2",4,12,16,15,22
"3",13,6,10,14,14
"4",8,14,11,5,5
"5",15,1,17,12,4
"6",1,5,14,22,7
"7",18,7,1,2,1
"8",21,19,9,16,6
"9",16,15,7,11,19
"10",10,4,22,7,18
"11",6,17,2,13,11
"12",9,8,19,17,9
"13",14,21,4,6,8
"14",3,20,20,10,2
"15",11,11,6,20,3
"16",5,2,8,3,12
"17",22,13,18,4,15
"18",2,9,5,8,16
"19",7,22,12,19,17
"20",12,18,15,1,20
"21",19,10,13,9,10
"22",17,16,21,21,13
