"","V1","V2","V3","V4"
"1",10,1,18,15
"2",14,17,22,12
"3",2,7,12,4
"4",13,6,5,18
"5",21,20,19,5
"6",17,22,11,16
"7",5,15,16,7
"8",4,3,8,21
"9",6,9,1,11
"10",11,18,9,1
"11",15,2,3,6
"12",16,10,17,22
"13",7,19,14,19
"14",9,14,7,14
"15",1,12,20,17
"16",18,13,6,3
"17",22,8,10,13
"18",12,11,13,8
"19",8,5,21,2
"20",3,21,4,9
"21",20,16,2,20
"22",19,4,15,10
