"","V1","V2","V3"
"1",27,5,4
"2",25,27,8
"3",22,22,2
"4",11,21,25
"5",9,23,15
"6",2,25,5
"7",24,3,24
"8",14,12,26
"9",18,26,29
"10",26,17,27
"11",7,10,1
"12",10,2,7
"13",12,8,16
"14",16,1,19
"15",6,28,23
"16",5,4,13
"17",3,6,28
"18",1,13,18
"19",20,20,17
"20",23,15,11
"21",4,19,10
"22",15,29,12
"23",13,18,3
"24",8,16,21
"25",29,11,14
"26",19,7,9
"27",21,9,22
"28",28,24,20
"29",17,14,6
