"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",6,3,10,2,12,17,10,28,3,22,4,15,22,13
"2",17,20,13,3,18,12,18,22,26,29,28,5,8,6
"3",29,21,3,19,11,6,22,6,29,9,17,3,14,14
"4",5,19,16,6,28,16,11,2,8,5,23,6,11,25
"5",20,18,15,27,10,25,12,1,24,18,9,28,21,3
"6",18,6,14,1,9,7,16,17,19,2,16,29,2,28
"7",23,1,26,10,15,2,9,4,23,19,26,14,18,21
"8",19,29,19,16,26,1,17,16,1,12,3,10,17,1
"9",8,2,24,18,20,27,21,24,12,10,18,27,12,5
"10",21,13,2,13,7,29,1,15,2,11,27,20,9,17
"11",9,26,28,7,5,8,20,12,6,25,14,26,20,18
"12",7,5,20,21,2,10,2,14,18,14,19,2,26,7
"13",1,12,29,12,6,23,14,20,27,3,8,7,15,10
"14",12,22,23,15,25,21,3,18,28,21,21,23,23,26
"15",3,11,1,14,19,11,19,3,15,13,2,24,29,23
"16",25,7,18,5,24,28,23,10,17,27,13,8,27,15
"17",4,28,4,20,21,24,8,11,20,26,15,16,1,12
"18",22,10,27,22,22,13,7,27,5,15,11,4,3,20
"19",13,9,8,11,3,20,25,5,7,20,20,11,4,2
"20",28,16,21,17,1,15,27,23,21,23,1,18,10,24
"21",14,17,7,8,23,5,6,26,22,4,12,19,25,4
"22",26,25,22,4,14,18,5,7,13,8,5,22,6,8
"23",15,24,5,9,16,26,29,21,10,16,10,1,19,29
"24",2,23,17,26,13,3,24,29,16,17,25,21,5,16
"25",16,15,25,29,17,14,28,8,4,1,29,17,24,11
"26",10,4,9,25,27,19,26,13,25,7,6,13,7,19
"27",11,14,12,28,8,4,4,9,11,28,7,9,13,27
"28",24,27,11,23,4,22,15,25,14,6,24,12,28,22
"29",27,8,6,24,29,9,13,19,9,24,22,25,16,9
