"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",9,27,26,13,20,7,24,27,24,9,20,19
"2",8,8,21,4,2,3,17,8,18,5,12,22
"3",3,21,7,9,28,17,20,5,16,16,28,25
"4",15,23,14,1,24,12,13,1,3,6,19,6
"5",6,17,28,16,27,9,16,19,9,27,5,3
"6",25,4,22,22,16,11,1,29,17,17,29,15
"7",24,10,3,15,15,26,23,20,4,7,24,26
"8",11,5,8,11,3,21,15,28,2,15,3,9
"9",21,29,12,7,13,1,10,16,14,18,1,29
"10",12,19,19,29,18,4,8,14,1,24,23,23
"11",20,16,29,26,6,24,14,2,23,14,17,27
"12",13,24,18,28,12,27,21,25,15,4,11,2
"13",14,3,2,5,17,13,26,12,29,23,9,20
"14",26,26,5,14,19,22,5,7,19,25,14,4
"15",1,13,6,21,7,5,28,21,13,19,18,5
"16",4,15,11,2,10,25,9,26,20,28,21,17
"17",29,7,27,6,9,16,11,13,11,10,22,1
"18",17,12,25,8,23,29,3,22,7,20,10,21
"19",28,22,15,20,4,15,19,23,27,26,7,24
"20",27,14,10,25,21,10,25,6,10,3,4,18
"21",2,11,23,17,14,18,7,4,28,8,2,11
"22",19,9,4,27,29,2,12,24,22,12,13,13
"23",18,18,9,10,5,8,4,18,26,2,26,8
"24",23,20,20,3,26,23,29,15,21,13,6,10
"25",22,1,17,12,11,6,22,3,5,29,15,12
"26",7,25,1,23,8,14,2,10,6,11,8,16
"27",16,28,24,18,1,19,27,11,8,22,27,14
"28",10,6,13,24,22,28,18,9,25,21,25,7
"29",5,2,16,19,25,20,6,17,12,1,16,28
