"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",17,20,6,16,12,10,2,16,14,16,20,18,9
"2",1,10,10,15,18,5,11,14,17,1,17,3,1
"3",10,11,14,11,20,2,19,10,7,20,1,19,12
"4",19,4,17,6,16,4,7,18,9,11,8,12,5
"5",12,14,2,2,1,7,9,12,1,19,14,8,6
"6",18,8,3,9,17,15,20,8,20,10,15,9,17
"7",3,3,7,3,14,11,16,2,12,18,5,4,10
"8",7,19,12,4,15,9,1,6,4,2,12,13,20
"9",16,17,18,13,6,6,18,4,13,5,11,6,8
"10",6,7,5,12,8,12,17,17,3,6,10,16,3
"11",5,6,15,17,7,8,6,9,19,17,9,10,15
"12",4,16,1,19,19,19,8,7,11,8,7,15,7
"13",2,18,13,8,3,17,15,19,10,14,16,11,13
"14",9,13,4,7,9,1,4,20,15,7,4,5,16
"15",8,9,20,10,10,18,3,3,6,15,18,1,4
"16",15,12,11,5,5,14,10,5,18,13,3,17,2
"17",14,15,16,18,13,13,14,15,2,12,6,2,18
"18",13,5,8,20,4,3,13,1,8,9,19,14,19
"19",11,2,19,1,11,20,12,13,16,4,13,20,14
"20",20,1,9,14,2,16,5,11,5,3,2,7,11
