"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",12,7,17,16,13,6,4,10,5,11,2,14
"2",6,16,9,11,15,4,3,13,11,3,6,1
"3",1,14,12,5,17,13,9,1,3,9,1,7
"4",2,3,3,15,9,12,11,16,14,5,3,12
"5",14,1,11,1,18,9,18,18,12,12,9,18
"6",11,12,5,17,16,16,14,11,17,10,13,5
"7",7,5,16,6,1,7,7,14,15,8,15,6
"8",4,6,7,13,3,8,15,5,4,13,8,3
"9",10,8,6,2,4,18,2,15,2,1,10,10
"10",13,10,14,10,5,2,17,3,18,4,4,9
"11",9,4,4,8,14,1,8,2,10,16,11,11
"12",16,11,1,4,7,10,5,8,13,15,5,4
"13",17,2,18,9,12,17,12,7,7,2,18,2
"14",5,13,2,3,10,3,16,9,6,7,16,16
"15",15,15,10,14,8,5,10,17,1,17,17,8
"16",18,18,8,18,2,11,6,4,9,6,12,15
"17",8,17,15,7,6,15,13,12,8,14,7,13
"18",3,9,13,12,11,14,1,6,16,18,14,17
