"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",15,17,5,5,21,27,7,12,3,12,5,10,22,8,21
"2",23,12,13,21,11,26,20,17,16,11,20,26,4,24,22
"3",18,15,25,10,23,2,19,25,9,6,24,9,5,9,2
"4",29,29,29,13,14,29,29,14,1,1,16,1,10,29,16
"5",21,13,24,25,9,4,5,2,6,17,6,21,15,21,15
"6",22,26,9,2,15,12,4,4,14,28,22,5,1,16,23
"7",7,20,19,20,19,11,22,20,2,25,10,22,9,12,26
"8",8,6,18,1,12,20,3,19,13,2,8,25,17,2,3
"9",19,10,6,14,3,19,23,3,24,5,9,8,14,14,28
"10",12,1,7,29,29,13,28,16,7,8,1,16,2,17,11
"11",14,7,2,23,13,3,26,13,23,29,25,18,20,3,20
"12",3,21,14,17,2,5,2,10,18,7,18,14,8,7,13
"13",4,3,3,7,8,6,14,23,11,16,13,7,11,27,24
"14",28,11,11,11,26,8,10,29,25,23,4,28,7,4,17
"15",16,18,22,6,5,17,16,11,21,27,2,17,6,28,6
"16",20,25,10,9,7,22,24,22,8,19,15,20,29,5,12
"17",6,9,16,12,24,16,13,5,5,4,23,19,28,26,18
"18",25,5,15,18,4,14,8,18,4,22,26,4,18,11,7
"19",13,28,4,19,22,18,6,27,22,14,21,23,12,22,8
"20",5,27,23,24,10,15,18,28,19,10,3,3,27,10,19
"21",1,16,1,28,1,28,17,1,10,24,19,29,24,15,1
"22",10,23,12,15,25,1,25,8,15,20,7,2,19,23,4
"23",26,2,21,4,20,7,21,7,20,13,17,24,23,13,10
"24",17,4,26,16,28,25,1,24,17,26,12,15,26,19,25
"25",2,14,17,3,17,24,27,26,26,21,28,11,16,20,14
"26",24,19,8,26,16,9,12,21,27,3,11,12,25,25,5
"27",9,8,27,22,18,23,11,6,28,18,14,6,3,6,9
"28",27,24,20,27,27,21,15,9,12,15,29,13,13,1,29
"29",11,22,28,8,6,10,9,15,29,9,27,27,21,18,27
