"","V1","V2","V3","V4","V5"
"1",11,7,13,10,6
"2",2,10,14,3,14
"3",4,5,6,9,10
"4",6,4,12,16,16
"5",8,15,16,13,11
"6",14,3,15,7,3
"7",10,13,5,8,15
"8",7,9,9,6,8
"9",12,1,8,4,12
"10",16,14,11,1,9
"11",15,8,2,12,13
"12",13,11,7,15,4
"13",1,2,4,14,7
"14",9,6,3,2,1
"15",3,12,10,11,2
"16",5,16,1,5,5
