"","V1","V2","V3","V4"
"1",2,9,6,1
"2",10,4,21,25
"3",20,19,16,27
"4",18,7,10,22
"5",6,24,26,18
"6",15,2,13,7
"7",5,13,8,26
"8",23,1,4,20
"9",21,15,3,6
"10",25,5,17,3
"11",8,27,11,4
"12",11,20,5,16
"13",16,17,9,14
"14",24,11,12,17
"15",4,18,19,8
"16",13,10,18,19
"17",17,21,22,2
"18",1,22,14,21
"19",14,25,1,24
"20",22,26,20,13
"21",26,16,24,23
"22",12,12,25,5
"23",9,14,15,11
"24",27,23,7,9
"25",3,3,23,15
"26",19,8,27,10
"27",7,6,2,12
