"","V1","V2"
"1",24,16
"2",20,18
"3",5,13
"4",3,17
"5",11,4
"6",15,21
"7",17,14
"8",25,27
"9",1,9
"10",9,11
"11",14,8
"12",28,20
"13",8,28
"14",12,15
"15",16,1
"16",13,24
"17",6,22
"18",26,12
"19",19,10
"20",22,23
"21",7,6
"22",21,5
"23",27,3
"24",10,19
"25",18,26
"26",23,7
"27",2,25
"28",4,2
