"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,17,14,19,9,11,21,16,20,19,20,11
"2",7,4,12,20,1,3,11,1,16,1,13,4
"3",10,6,3,16,18,16,6,18,13,8,19,7
"4",2,19,10,9,19,13,8,4,15,7,5,15
"5",3,13,5,15,2,17,18,12,7,12,7,2
"6",18,16,7,17,10,5,2,10,10,3,3,9
"7",19,12,20,8,21,2,19,14,14,10,12,10
"8",15,3,13,12,14,19,16,9,17,16,2,6
"9",11,5,1,3,8,8,20,2,1,9,1,12
"10",16,18,11,7,7,14,15,20,3,5,15,5
"11",20,11,6,4,15,10,4,5,21,14,16,1
"12",4,2,9,10,11,1,3,19,4,15,11,14
"13",5,9,15,13,16,7,17,8,6,4,17,21
"14",8,14,2,5,12,21,13,15,19,2,10,19
"15",9,21,18,2,17,6,10,17,8,18,4,3
"16",14,10,17,14,5,9,5,21,18,11,6,20
"17",12,15,19,18,13,18,9,3,5,13,14,13
"18",21,1,16,1,3,20,7,11,9,6,21,16
"19",13,20,4,11,4,4,14,6,12,17,18,17
"20",17,7,8,21,20,12,12,13,2,20,8,18
"21",6,8,21,6,6,15,1,7,11,21,9,8
