"","V1","V2","V3","V4"
"1",10,1,18,11
"2",14,17,22,13
"3",3,8,12,7
"4",12,7,5,18
"5",20,21,19,6
"6",17,19,11,16
"7",5,16,16,4
"8",4,3,8,21
"9",6,10,1,12
"10",11,18,9,1
"11",15,2,3,5
"12",16,9,17,22
"13",7,22,13,19
"14",9,14,7,14
"15",1,12,20,17
"16",18,11,6,3
"17",22,6,10,10
"18",13,13,14,8
"19",8,5,21,2
"20",2,20,4,9
"21",21,15,2,20
"22",19,4,15,15
