"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",10,13,18,10,5,17,11,16,17,4,16,15,13
"2",3,10,3,8,8,6,6,10,16,5,12,2,1
"3",18,3,1,16,10,18,3,13,5,8,10,6,12
"4",16,11,13,6,12,16,7,9,2,17,7,16,2
"5",15,6,5,12,16,5,9,7,11,3,3,17,14
"6",1,9,10,14,4,14,2,2,15,16,1,9,15
"7",11,14,9,4,14,11,1,5,6,1,15,4,17
"8",12,15,6,13,2,12,10,15,7,12,4,3,4
"9",4,12,17,18,17,7,14,11,1,9,5,8,18
"10",6,5,14,11,15,15,12,6,12,11,13,5,6
"11",2,2,7,5,3,9,13,8,3,13,17,18,11
"12",8,16,8,17,13,2,5,12,13,14,18,13,8
"13",17,18,16,3,1,4,8,4,14,10,9,7,10
"14",9,1,12,9,9,1,15,18,10,18,8,1,16
"15",5,17,2,7,11,13,17,1,9,7,6,14,9
"16",7,4,15,2,7,8,4,14,8,2,2,12,5
"17",14,7,4,1,18,10,18,17,18,15,11,10,7
"18",13,8,11,15,6,3,16,3,4,6,14,11,3
