"","V1","V2","V3"
"1",2,2,11
"2",4,6,1
"3",9,7,12
"4",11,11,2
"5",10,1,5
"6",3,12,8
"7",6,10,10
"8",5,4,7
"9",12,5,9
"10",1,8,4
"11",7,3,3
"12",8,9,6
