"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",21,9,14,4,15,15,4,4,19,13,13,16,15,18,9
"2",19,8,1,20,2,12,11,7,12,8,19,19,3,13,21
"3",11,16,21,5,13,2,19,11,15,7,20,2,9,17,1
"4",1,21,2,13,12,5,7,3,11,20,11,7,7,20,15
"5",5,18,16,7,9,11,17,5,6,3,15,15,20,10,17
"6",17,6,19,9,17,8,10,17,13,18,18,8,18,5,18
"7",7,4,5,3,8,13,9,19,18,4,14,4,6,7,11
"8",16,10,6,17,16,16,16,15,5,2,9,3,14,19,16
"9",15,13,15,2,4,4,13,18,7,16,7,14,5,16,13
"10",14,17,10,8,1,19,1,8,2,19,16,1,10,3,12
"11",6,5,17,16,5,18,14,6,14,17,8,6,13,12,3
"12",9,14,4,1,20,14,8,12,9,21,2,21,19,11,2
"13",13,20,7,19,7,6,18,14,17,15,12,18,16,6,7
"14",2,2,8,10,18,20,20,13,8,14,17,13,4,14,8
"15",4,11,11,21,6,9,5,20,1,11,21,9,21,21,5
"16",8,7,18,18,19,3,6,9,4,6,10,17,8,4,10
"17",3,15,12,12,14,21,12,21,16,9,6,20,11,1,20
"18",18,3,3,6,11,7,15,2,3,10,3,12,12,2,4
"19",10,1,9,11,3,1,2,10,20,1,4,11,17,15,19
"20",20,19,20,14,10,17,3,16,10,5,5,10,2,9,6
"21",12,12,13,15,21,10,21,1,21,12,1,5,1,8,14
