"","V1","V2"
"1",4,14
"2",18,19
"3",12,1
"4",19,3
"5",2,17
"6",5,6
"7",7,11
"8",11,13
"9",13,18
"10",1,9
"11",9,16
"12",15,5
"13",17,7
"14",20,12
"15",16,15
"16",14,10
"17",8,4
"18",6,20
"19",3,2
"20",10,8
