"","V1","V2","V3"
"1",15,9,3
"2",6,10,9
"3",12,14,1
"4",7,5,14
"5",13,4,10
"6",2,7,16
"7",4,3,2
"8",8,18,4
"9",17,2,18
"10",5,15,19
"11",1,12,6
"12",11,8,12
"13",3,17,11
"14",10,11,17
"15",16,16,8
"16",9,1,7
"17",18,13,13
"18",14,19,15
"19",19,6,5
