"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",19,19,5,21,10,9,17,10,21,15,19
"2",6,17,8,11,4,20,18,15,16,10,4
"3",15,5,12,12,6,15,2,1,20,7,20
"4",1,22,13,1,17,14,20,2,6,17,1
"5",13,8,11,20,7,2,8,17,8,16,2
"6",12,10,14,5,21,8,16,19,22,6,8
"7",17,2,7,8,1,6,14,5,11,21,7
"8",9,11,15,15,3,16,15,8,3,19,15
"9",21,14,22,16,22,12,6,6,14,11,3
"10",2,21,16,19,2,7,3,13,12,4,12
"11",4,13,18,4,8,3,11,4,17,12,16
"12",5,6,4,6,11,10,5,9,4,8,6
"13",11,18,9,10,19,1,9,7,1,3,22
"14",16,20,20,7,9,19,7,21,2,14,10
"15",20,4,17,13,16,4,19,14,5,9,13
"16",3,3,6,17,20,17,10,20,10,13,18
"17",14,12,3,18,13,22,21,3,9,5,11
"18",22,15,1,2,5,13,13,18,7,2,17
"19",10,1,19,22,14,18,12,11,18,1,5
"20",8,16,2,14,15,5,1,22,19,20,9
"21",18,9,10,3,18,21,4,12,15,18,14
"22",7,7,21,9,12,11,22,16,13,22,21
